"ISBN";"Book-Title";"Book-Author";"Year-Of-Publication";"Publisher";"Image-URL-S";"Image-URL-M";"Image-URL-L"
"0439285542";"The Ultimate Scooter Guide";"Ben Sharpe";"2001";"Scholastic";"http://images.amazon.com/images/P/0439285542.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0439285542.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0439285542.01.LZZZZZZZ.jpg"
"1551431203";"Brad's Universe";"Mary Woodbury";"1998";"Orca Book Publishers";"http://images.amazon.com/images/P/1551431203.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1551431203.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1551431203.01.LZZZZZZZ.jpg"
"0888990480";"Starring Quincy Rumpel";"Betty Waterton";"1991";"Not Avail";"http://images.amazon.com/images/P/0888990480.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0888990480.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0888990480.01.LZZZZZZZ.jpg"
"0448057212";"The Nose Knows (Tempo Books)";"E. W. Hildick";"1974";"Price Stern Sloan";"http://images.amazon.com/images/P/0448057212.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0448057212.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0448057212.01.LZZZZZZZ.jpg"
"1555832660";"Swords of the Rainbow";"Eric Garber";"1996";"Alyson Publications";"http://images.amazon.com/images/P/1555832660.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1555832660.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1555832660.01.LZZZZZZZ.jpg"
"1885865422";"Stocking Stuffers: Homoerotic Christmas Tales";"David Laurents";"2002";"Circlet Press";"http://images.amazon.com/images/P/1885865422.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1885865422.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1885865422.01.LZZZZZZZ.jpg"
"0143012738";"The Corner Garden";"Lesley Krueger";"2003";"Penguin Books Canada";"http://images.amazon.com/images/P/0143012738.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0143012738.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0143012738.01.LZZZZZZZ.jpg"
"0689310218";"Eddie and the Fairy Godpuppy (Eddie &amp; the Fairy Godpuppy CL Nrf)";"Willo Davis Roberts";"1984";"Simon &amp; Schuster (J)";"http://images.amazon.com/images/P/0689310218.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0689310218.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0689310218.01.LZZZZZZZ.jpg"
"0590463594";"1,001 Things to Do When There's Nothing to Do";"Louise Colligan";"1994";"Scholastic Paperbacks (T)";"http://images.amazon.com/images/P/0590463594.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0590463594.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0590463594.01.LZZZZZZZ.jpg"
"0886773555";"Catfantastic";"Andre Norton";"1989";"Daw Books";"http://images.amazon.com/images/P/0886773555.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0886773555.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0886773555.01.LZZZZZZZ.jpg"
"014029838X";"Angel Trumpet: A Civil War Mystery";"Ann McMillan";"2001";"Penguin Books";"http://images.amazon.com/images/P/014029838X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/014029838X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/014029838X.01.LZZZZZZZ.jpg"
"0812559525";"Born With the Dead/ The Saliva Tree (Tor Double Novel #3)";"Robert Silverberg";"1988";"Tor Books";"http://images.amazon.com/images/P/0812559525.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0812559525.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0812559525.01.LZZZZZZZ.jpg"
"1573441546";"Curbside Boys: The New York Years";"Robert Kirby";"2002";"Cleis Press";"http://images.amazon.com/images/P/1573441546.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1573441546.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1573441546.01.LZZZZZZZ.jpg"
"0765340690";"The Dark Wing (Dark Wing)";"Walter H. Hunt";"2002";"Tor Science Fiction";"http://images.amazon.com/images/P/0765340690.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0765340690.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0765340690.01.LZZZZZZZ.jpg"
"0441000185";"Cold Allies";"Patricia Anthony";"1994";"Ace Books";"http://images.amazon.com/images/P/0441000185.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0441000185.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0441000185.01.LZZZZZZZ.jpg"
"0061044342";"Brewing up a Storm (John Putnam Thatcher Mysteries)";"Emma Lathen";"1998";"HarperTorch";"http://images.amazon.com/images/P/0061044342.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0061044342.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0061044342.01.LZZZZZZZ.jpg"
"044023462X";"The Heir Hunter";"Chris Larsgaard";"2001";"Dell Publishing Company";"http://images.amazon.com/images/P/044023462X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/044023462X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/044023462X.01.LZZZZZZZ.jpg"
"0886773466";"A Gathering of Stones (Daw Book Collectors No. 776)";"Patricia Jo Clayton";"1991";"New Amer Library";"http://images.amazon.com/images/P/0886773466.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0886773466.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0886773466.01.LZZZZZZZ.jpg"
"037370447X";"Circles (Superromance, No 447)";"Lauren Bauman";"1991";"Harlequin";"http://images.amazon.com/images/P/037370447X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/037370447X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/037370447X.01.LZZZZZZZ.jpg"
"0553254030";"Tea with the Black Dragon";"R. A. MacAvoy";"1983";"Bantam Books";"http://images.amazon.com/images/P/0553254030.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553254030.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553254030.01.LZZZZZZZ.jpg"
"0812530144";"The Ring of Charon (The Hunted Earth, Book 1)";"Roger MacBride Allen";"1994";"Tor Books (Mm)";"http://images.amazon.com/images/P/0812530144.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0812530144.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0812530144.01.LZZZZZZZ.jpg"
"0445202432";"Blue Ice Pilot";"Lou Fisher";"1986";"Warner Books";"http://images.amazon.com/images/P/0445202432.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0445202432.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0445202432.01.LZZZZZZZ.jpg"
"1560760591";"Web of Futures (Tsr-Books Novel)";"Jefferson Swycaffer";"1991";"Wizards of the Coast";"http://images.amazon.com/images/P/1560760591.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1560760591.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1560760591.01.LZZZZZZZ.jpg"
"088038767X";"Too, Too Solid Flesh";"Nick O'Donohoe";"1989";"Wizards of the Coast";"http://images.amazon.com/images/P/088038767X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/088038767X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/088038767X.01.LZZZZZZZ.jpg"
"0312088418";"Love You to Death (Stonewall Inn Mystery)";"Grant Michaels";"1993";"St. Martin's Press";"http://images.amazon.com/images/P/0312088418.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312088418.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312088418.01.LZZZZZZZ.jpg"
"0373076479";"Not Without Risk (Silhouette Intimate Moments, No 647)";"Suzanne Brockmann";"1995";"Silhouette";"http://images.amazon.com/images/P/0373076479.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373076479.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373076479.01.LZZZZZZZ.jpg"
"0373079087";"Mercenary And The New Mom  (Follow That Baby) (Silhouette Intimate Moments, 908)";"Merline Lovelace";"1999";"Silhouette";"http://images.amazon.com/images/P/0373079087.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373079087.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373079087.01.LZZZZZZZ.jpg"
"037307896X";"It Came Upon A Midnight Clear  (Tall Dark And Dangerous) (Silhouette Intimate Moments, 896)";"Suzanne Brockmann";"1998";"Silhouette";"http://images.amazon.com/images/P/037307896X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/037307896X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/037307896X.01.LZZZZZZZ.jpg"
"0140083197";"On the Other Hand, Death (Penguin Crime Fiction)";"Richard Stevenson";"1985";"Penguin USA";"http://images.amazon.com/images/P/0140083197.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140083197.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140083197.01.LZZZZZZZ.jpg"
"0451169158";"Hell-Bent for Homicide";"Jack Livingston";"1991";"New Amer Library (Mm)";"http://images.amazon.com/images/P/0451169158.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451169158.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451169158.01.LZZZZZZZ.jpg"
"0140077413";"The Ransom Game (Penguin Crime Fiction)";"Howard Engel";"1985";"Penguin Books Ltd";"http://images.amazon.com/images/P/0140077413.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140077413.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140077413.01.LZZZZZZZ.jpg"
"0060163879";"Thicker Than Water";"Bruce Zimmerman";"1991";"Harpercollins";"http://images.amazon.com/images/P/0060163879.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060163879.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060163879.01.LZZZZZZZ.jpg"
"0812551621";"Play It Again";"Stephen Humphrey Bogart";"1996";"Tor Books (Mm)";"http://images.amazon.com/images/P/0812551621.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0812551621.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0812551621.01.LZZZZZZZ.jpg"
"0345279689";"Thorns";"Robert Silverberg";"1979";"Del Rey Books";"http://images.amazon.com/images/P/0345279689.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345279689.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345279689.01.LZZZZZZZ.jpg"
"0671016784";"Gravity (A)";"Tess Gerritsen";"1999";"Atria";"http://images.amazon.com/images/P/0671016784.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671016784.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671016784.01.LZZZZZZZ.jpg"
"0517203685";"New York Times Jumbo Sunday Crossword";"Random House";"1998";"Random House~trade";"http://images.amazon.com/images/P/0517203685.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0517203685.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0517203685.01.LZZZZZZZ.jpg"
"037325749X";"Night Rhythms  (Blaze) (Harlequin Temptation, No 749)";"Elda Minger";"1997";"Harlequin";"http://images.amazon.com/images/P/037325749X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/037325749X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/037325749X.01.LZZZZZZZ.jpg"
"055309596X";"Shadow Moon (Chronicles of the Shadow War, No 1)";"George Lucas";"1995";"Bantam";"http://images.amazon.com/images/P/055309596X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/055309596X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/055309596X.01.LZZZZZZZ.jpg"
"0886774446";"The Madness Season";"C.S. Friedman";"1991";"Daw Books";"http://images.amazon.com/images/P/0886774446.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0886774446.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0886774446.01.LZZZZZZZ.jpg"
"0451456963";"Beyond the Gates";"Catherine Wells";"1999";"Roc";"http://images.amazon.com/images/P/0451456963.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451456963.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451456963.01.LZZZZZZZ.jpg"
"0517065096";"Encyclopedia of Antiques";"Jon Rice";"1991";"Random House Value Publishing";"http://images.amazon.com/images/P/0517065096.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0517065096.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0517065096.01.LZZZZZZZ.jpg"
"0881769258";"Beautiful Braids";"Not Applicable (Na )";"1993";"Publications Intl";"http://images.amazon.com/images/P/0881769258.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0881769258.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0881769258.01.LZZZZZZZ.jpg"
"155583552X";"Fadeout (Dave Brandstetter Mysteries)";"Joseph Hansen";"2000";"Alyson Books";"http://images.amazon.com/images/P/155583552X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/155583552X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/155583552X.01.LZZZZZZZ.jpg"
"039951774X";"The Lyle Official Antiques Review, 1993 (Lyle Official Antiques Review)";"Anthony Curtis";"1992";"Perigee Books";"http://images.amazon.com/images/P/039951774X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/039951774X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/039951774X.01.LZZZZZZZ.jpg"
"0312021305";"With good reason: An introduction to informal fallacies";"S. Morris Engel";"1990";"St. Martin's Press";"http://images.amazon.com/images/P/0312021305.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312021305.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312021305.01.LZZZZZZZ.jpg"
"0671877631";"INFECTRESS";"Tom Cool";"1996";"Baen";"http://images.amazon.com/images/P/0671877631.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671877631.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671877631.01.LZZZZZZZ.jpg"
"0671876260";"TOMORROW SUCKS: SF VAMPIRE STORIES";"Greg Cox";"1994";"Baen";"http://images.amazon.com/images/P/0671876260.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671876260.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671876260.01.LZZZZZZZ.jpg"
"1892065053";"The Gumshoe, the Witch, and the Virtual Corpse";"Keith Hartman";"1999";"Meisha Merlin Publishing";"http://images.amazon.com/images/P/1892065053.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1892065053.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1892065053.01.LZZZZZZZ.jpg"
"1890159115";"The Sexually Dominant Woman: A Workbook for Nervous Beginners";"Lady Green";"1998";"Greenery Press (CA)";"http://images.amazon.com/images/P/1890159115.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1890159115.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1890159115.01.LZZZZZZZ.jpg"
"0312861796";"Strong As Death";"Sharan Newman";"1996";"St Martins Pr";"http://images.amazon.com/images/P/0312861796.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312861796.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312861796.01.LZZZZZZZ.jpg"
"0340674849";"Lingerie Tea";"Sylvia Mulholland";"0";"Trafalgar Square";"http://images.amazon.com/images/P/0340674849.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0340674849.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0340674849.01.LZZZZZZZ.jpg"
"0886777399";"Blood Debt (Daw Book Collectors)";"Tanya Huff";"1997";"Daw Books";"http://images.amazon.com/images/P/0886777399.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0886777399.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0886777399.01.LZZZZZZZ.jpg"
"0886775825";"Blood Pact (Daw Book Collectors)";"Tanya Huff";"1997";"Daw Books";"http://images.amazon.com/images/P/0886775825.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0886775825.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0886775825.01.LZZZZZZZ.jpg"
"0886775302";"Blood Lines (Daw Book Collectors)";"Tanya Huff";"1993";"Daw Books";"http://images.amazon.com/images/P/0886775302.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0886775302.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0886775302.01.LZZZZZZZ.jpg"
"0446608556";"To Visit the Queen";"Diane Duane";"2000";"Aspect";"http://images.amazon.com/images/P/0446608556.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0446608556.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0446608556.01.LZZZZZZZ.jpg"
"0805055525";"Spinal Discord: One Man's Wrenching Tale of Woe in Twenty-Four (Vertebral) Segments";"Tilman Spengler";"1997";"Henry Holt &amp; Co";"http://images.amazon.com/images/P/0805055525.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0805055525.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0805055525.01.LZZZZZZZ.jpg"
"157866005X";"Cats' Letters to Santa";"Bill Adler";"2004";"Galahad";"http://images.amazon.com/images/P/157866005X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/157866005X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/157866005X.01.LZZZZZZZ.jpg"
"0061053562";"The Player of Games";"Iain Banks";"1997";"Harpercollins";"http://images.amazon.com/images/P/0061053562.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0061053562.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0061053562.01.LZZZZZZZ.jpg"
"0441006981";"Isaac Asimov's Solar System";"Gardner R. Dozois";"1999";"Ace Books";"http://images.amazon.com/images/P/0441006981.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0441006981.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0441006981.01.LZZZZZZZ.jpg"
"0441206727";"Enemy Mine";"Barry Longyear";"1985";"Berkley Pub Group (Mm)";"http://images.amazon.com/images/P/0441206727.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0441206727.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0441206727.01.LZZZZZZZ.jpg"
"0671554271";"ISHMAEL";"Barbara Hambly";"1985";"Star Trek";"http://images.amazon.com/images/P/0671554271.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671554271.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671554271.01.LZZZZZZZ.jpg"
"0345287215";"Venus Belt";"L. Smith";"1981";"Del Rey Books";"http://images.amazon.com/images/P/0345287215.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345287215.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345287215.01.LZZZZZZZ.jpg"
"0380798271";"Commitment Hour";"James Alan Gardner";"1998";"Eos";"http://images.amazon.com/images/P/0380798271.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0380798271.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0380798271.01.LZZZZZZZ.jpg"
"0812589734";"Bouncing Off the Moon (Starsiders Trilogy)";"David Gerrold";"2002";"Tor Science Fiction";"http://images.amazon.com/images/P/0812589734.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0812589734.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0812589734.01.LZZZZZZZ.jpg"
"0441006019";"The Red Sky File";"Denise Vitola";"1999";"Ace Books";"http://images.amazon.com/images/P/0441006019.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0441006019.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0441006019.01.LZZZZZZZ.jpg"
"0441005217";"Manjinn Moon";"Denise Vitola";"1998";"Ace Books";"http://images.amazon.com/images/P/0441005217.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0441005217.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0441005217.01.LZZZZZZZ.jpg"
"0441004652";"Opalite Moon";"Denise Vitola";"1997";"Ace Books";"http://images.amazon.com/images/P/0441004652.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0441004652.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0441004652.01.LZZZZZZZ.jpg"
"0441003575";"Quantum Moon";"Denise Vitola";"1996";"Ace Books";"http://images.amazon.com/images/P/0441003575.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0441003575.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0441003575.01.LZZZZZZZ.jpg"
"0380792923";"Signal to Noise";"Eric S. Nylund";"1999";"Eos";"http://images.amazon.com/images/P/0380792923.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0380792923.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0380792923.01.LZZZZZZZ.jpg"
"0812538757";"The Probability Broach";"L. Neil Smith";"1996";"Tor Books (Mm)";"http://images.amazon.com/images/P/0812538757.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0812538757.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0812538757.01.LZZZZZZZ.jpg"
"0345424549";"Thirdspace (Babylon 5)";"Peter David";"1998";"Del Rey Books";"http://images.amazon.com/images/P/0345424549.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345424549.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345424549.01.LZZZZZZZ.jpg"
"0553577689";"The Green Saliva Blues (Men in Black)";"Dean Wesley Smith";"1999";"Spectra Books";"http://images.amazon.com/images/P/0553577689.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553577689.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553577689.01.LZZZZZZZ.jpg"
"0553562428";"Reluctant Voyagers";"Elisabeth Vonarburg";"1995";"Spectra Books";"http://images.amazon.com/images/P/0553562428.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553562428.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553562428.01.LZZZZZZZ.jpg"
"0892964642";"An Incident at Bloodtide: A Mongo Mystery";"George C. Chesbro";"1993";"Warner Books Inc";"http://images.amazon.com/images/P/0892964642.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0892964642.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0892964642.01.LZZZZZZZ.jpg"
"0140553010";"Spot Sleeps over (A Lift-the-Flap Book)";"Eric Hill";"1996";"Puffin Books";"http://images.amazon.com/images/P/0140553010.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140553010.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140553010.01.LZZZZZZZ.jpg"
"0929005406";"Jeremy and the Aunties";"Felicity Finn";"1992";"Second Story Press";"http://images.amazon.com/images/P/0929005406.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0929005406.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0929005406.01.LZZZZZZZ.jpg"
"0425157989";"Blood Will Tell";"Dana Stabenow";"1997";"Berkley Publishing Group";"http://images.amazon.com/images/P/0425157989.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0425157989.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0425157989.01.LZZZZZZZ.jpg"
"0671877216";"One Foot in the Grave";"Wm. Mark Simmons";"1996";"Baen";"http://images.amazon.com/images/P/0671877216.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671877216.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671877216.01.LZZZZZZZ.jpg"
"0425172597";"Hunter's Moon (Prime Crime Mysteries)";"Dana Stabenow";"1999";"Berkley Publishing Group";"http://images.amazon.com/images/P/0425172597.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0425172597.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0425172597.01.LZZZZZZZ.jpg"
"0345358082";"Last Stand of the DNA Cowboys";"Mick Farren";"1989";"Del Rey Books";"http://images.amazon.com/images/P/0345358082.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345358082.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345358082.01.LZZZZZZZ.jpg"
"0812522958";"The Devil's Door : A Catherine LeVendeur Mystery (Catherine LeVendeur)";"Sharan Newman";"1995";"Forge Books";"http://images.amazon.com/images/P/0812522958.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0812522958.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0812522958.01.LZZZZZZZ.jpg"
"0373259352";"Insatiable (Heat) (Harlequin Temptation, No 835)";"Julie Elizabeth Leto";"2001";"Harlequin";"http://images.amazon.com/images/P/0373259352.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373259352.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373259352.01.LZZZZZZZ.jpg"
"0373259298";"Sex Appeal (Blaze) (Harlequin Temptation, No 829)";"Lee Foster";"2001";"Harlequin";"http://images.amazon.com/images/P/0373259298.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373259298.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373259298.01.LZZZZZZZ.jpg"
"037325945X";"Aftershock (Heat) (Harlequin Temptation, No. 845)";"Jill Shalvis";"2001";"Harlequin";"http://images.amazon.com/images/P/037325945X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/037325945X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/037325945X.01.LZZZZZZZ.jpg"
"0373258089";"Flirting With Danger (Blaze) (Harlequin Temptation, 708)";"Jamie Denton";"1998";"Harlequin";"http://images.amazon.com/images/P/0373258089.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373258089.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373258089.01.LZZZZZZZ.jpg"
"0373255438";"Mail Order Man (Harlequin Temptation No. 443)";"Roseanne Williams";"1993";"Harlequin";"http://images.amazon.com/images/P/0373255438.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373255438.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373255438.01.LZZZZZZZ.jpg"
"0373258941";"Gabe (The Buckhorn Brothers) (Temptation, 794)";"Lori Foster";"2000";"Harlequin";"http://images.amazon.com/images/P/0373258941.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373258941.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373258941.01.LZZZZZZZ.jpg"
"0373258666";"Million Dollar Valentine (Harlequin Temptation, No. 766)";"Rita Clay Estrada";"2000";"Harlequin";"http://images.amazon.com/images/P/0373258666.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373258666.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373258666.01.LZZZZZZZ.jpg"
"0373243049";"Dr. Mom And The Millionaire (Prescription: Marriage) (Special Edition, 1304)";"Michael Flynn";"2000";"Silhouette";"http://images.amazon.com/images/P/0373243049.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373243049.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373243049.01.LZZZZZZZ.jpg"
