"ISBN";"Book-Title";"Book-Author";"Year-Of-Publication";"Publisher";"Image-URL-S";"Image-URL-M";"Image-URL-L"
"0812516257";"Nightside the Long Sun (Book of the Long Sun, Vol 1)";"Gene Wolfe";"1993";"Tor Books (Mm)";"http://images.amazon.com/images/P/0812516257.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0812516257.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0812516257.01.LZZZZZZZ.jpg"
"0140104321";"Cadillac desert: The American West and its disappearing water";"Marc Reisner";"1987";"Penguin Books";"http://images.amazon.com/images/P/0140104321.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140104321.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140104321.01.LZZZZZZZ.jpg"
"0140250824";"Thin He Was and Filthy-Haired";"Robert Llewellyn";"1996";"Penguin Uk";"http://images.amazon.com/images/P/0140250824.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140250824.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140250824.01.LZZZZZZZ.jpg"
"2266104535";"Et Si C'Etait Vrai / If This Were Only True";"Marc Levy";"2001";"Pocket";"http://images.amazon.com/images/P/2266104535.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2266104535.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2266104535.01.LZZZZZZZ.jpg"
"2020352257";"Vice-versa";"Will Self";"1998";"Seuil";"http://images.amazon.com/images/P/2020352257.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2020352257.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2020352257.01.LZZZZZZZ.jpg"
"2070417212";"La L�?©gende d'Alexandre";"Jacques Lacarri�?¨re";"2002";"Gallimard";"http://images.amazon.com/images/P/2070417212.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2070417212.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2070417212.01.LZZZZZZZ.jpg"
"0902920049";"Rhyming Cockney slang;";"Jack Jones";"1971";"Abson Books";"http://images.amazon.com/images/P/0902920049.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0902920049.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0902920049.01.LZZZZZZZ.jpg"
"1858286794";"The Mini Rough Guide to Paris";"Rough Guides";"2001";"Rough Guides Limited";"http://images.amazon.com/images/P/1858286794.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1858286794.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1858286794.01.LZZZZZZZ.jpg"
"0140622306";"A Portrait of the Artist as a Young Man (Penguin Popular Classics)";"James Joyce";"1996";"Penguin Books Ltd";"http://images.amazon.com/images/P/0140622306.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140622306.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140622306.01.LZZZZZZZ.jpg"
"0440432960";"Henry and Ribsy (Henry Huggins (Paperback))";"Beverly Cleary";"1979";"Bantam Doubleday Dell";"http://images.amazon.com/images/P/0440432960.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0440432960.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0440432960.01.LZZZZZZZ.jpg"
"0345380975";"Stranger at the Wedding";"Barbara Hambly";"1994";"Del Rey Books";"http://images.amazon.com/images/P/0345380975.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345380975.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345380975.01.LZZZZZZZ.jpg"
"067102261X";"The Sum of All Men: Book One of the Runelords Series (The Runelords)";"David Farland";"1999";"Simon &amp; Schuster (Trade Division)";"http://images.amazon.com/images/P/067102261X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/067102261X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/067102261X.01.LZZZZZZZ.jpg"
"055327449X";"The Illustrated Man (Grand Master Editions)";"RAY BRADBURY";"1983";"Spectra";"http://images.amazon.com/images/P/055327449X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/055327449X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/055327449X.01.LZZZZZZZ.jpg"
"0425093328";"The Cat Who Walks Through Walls";"Robert A. Heinlein";"1986";"Penguin Putnam~mass";"http://images.amazon.com/images/P/0425093328.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0425093328.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0425093328.01.LZZZZZZZ.jpg"
"0312979533";"A Place of Execution";"Val McDermid";"2001";"St. Martin's Paperbacks";"http://images.amazon.com/images/P/0312979533.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312979533.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312979533.01.LZZZZZZZ.jpg"
"1569470154";"The Queen and I";"Sue Townsend";"1994";"Soho";"http://images.amazon.com/images/P/1569470154.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1569470154.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1569470154.01.LZZZZZZZ.jpg"
"0439228913";"Wuthering Heights";"Emily Bronte";"2003";"Scholastic Paperbacks";"http://images.amazon.com/images/P/0439228913.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0439228913.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0439228913.01.LZZZZZZZ.jpg"
"0060951281";"Eva Luna (Spanish Language Edition)";"Isabel Allende";"1995";"Rayo";"http://images.amazon.com/images/P/0060951281.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060951281.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060951281.01.LZZZZZZZ.jpg"
"0679879269";"The Amber Spyglass (His Dark Materials, Book 3)";"Philip Pullman";"2000";"Alfred A. Knopf";"http://images.amazon.com/images/P/0679879269.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679879269.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679879269.01.LZZZZZZZ.jpg"
"0679879250";"The Subtle Knife (His Dark Materials, Book 2)";"Philip Pullman";"1997";"Alfred A. Knopf";"http://images.amazon.com/images/P/0679879250.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679879250.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679879250.01.LZZZZZZZ.jpg"
"0060951303";"La casa de los espíritus";"Isabel Allende";"1995";"Rayo";"http://images.amazon.com/images/P/0060951303.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060951303.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060951303.01.LZZZZZZZ.jpg"
"0439456983";"Lucas: A Story of Love and Hate";"Kevin Brooks";"2003";"Chicken House";"http://images.amazon.com/images/P/0439456983.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0439456983.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0439456983.01.LZZZZZZZ.jpg"
"0813511704";"Quicksand and Passing (American Women Writers Series)";"Nella Larsen";"1986";"Rutgers University Press";"http://images.amazon.com/images/P/0813511704.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0813511704.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0813511704.01.LZZZZZZZ.jpg"
"0312890249";"Prince Ombra";"Roderick MacLeish";"1994";"Orb Books";"http://images.amazon.com/images/P/0312890249.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312890249.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312890249.01.LZZZZZZZ.jpg"
"0393310396";"Letters to a Young Poet";"Rainer Maria Rilke";"2004";"W. W. Norton &amp; Company";"http://images.amazon.com/images/P/0393310396.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0393310396.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0393310396.01.LZZZZZZZ.jpg"
"0312253737";"The Basic Eight";"Daniel Handler";"2000";"Thomas Dunne Books";"http://images.amazon.com/images/P/0312253737.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312253737.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312253737.01.LZZZZZZZ.jpg"
"0451159497";"Sphinx";"Robin Cook";"2001";"Signet Book";"http://images.amazon.com/images/P/0451159497.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451159497.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451159497.01.LZZZZZZZ.jpg"
"0446675792";"Shagadelically Speaking : The Words and World of Austin Powers";"Lance Gould";"1999";"Warner Books";"http://images.amazon.com/images/P/0446675792.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0446675792.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0446675792.01.LZZZZZZZ.jpg"
"0425155404";"Invasion";"Robin Cook";"1997";"Berkley Publishing Group";"http://images.amazon.com/images/P/0425155404.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0425155404.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0425155404.01.LZZZZZZZ.jpg"
"0671535552";"This Side of Paradise (Enriched Classics Series)";"F. Scott Fitzgerald";"1995";"Pocket";"http://images.amazon.com/images/P/0671535552.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671535552.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671535552.01.LZZZZZZZ.jpg"
"0299177742";"The Complete Poetry of Catullus (Wisconsin Studies in Classics)";"Gaius Valerius Catullus";"2002";"University of Wisconsin Press";"http://images.amazon.com/images/P/0299177742.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0299177742.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0299177742.01.LZZZZZZZ.jpg"
"0140231900";"Mr. Vertigo";"Paul Auster";"1995";"Penguin Books";"http://images.amazon.com/images/P/0140231900.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140231900.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140231900.01.LZZZZZZZ.jpg"
"0762411554";"110%: 110 Strategies for Feeling Great Every Day";"Pat Croce";"2001";"Running Press Book Publishers";"http://images.amazon.com/images/P/0762411554.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0762411554.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0762411554.01.LZZZZZZZ.jpg"
"0747543259";"Breaks Uk Edition";"Richard Price";"0";"Trafalgar Square";"http://images.amazon.com/images/P/0747543259.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0747543259.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0747543259.01.LZZZZZZZ.jpg"
"9875021245";"Dracula";"Bram Stoker";"2004";"Distal";"http://images.amazon.com/images/P/9875021245.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/9875021245.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/9875021245.01.LZZZZZZZ.jpg"
"0486405524";"The War of the Worlds (Dover Children's Thrift Classics)";"Robert Blaisdell";"1999";"Dover Publications";"http://images.amazon.com/images/P/0486405524.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0486405524.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0486405524.01.LZZZZZZZ.jpg"
"0863560237";"The Crusades Through Arab Eyes";"Amin Maalouf";"1985";"Saqi Books";"http://images.amazon.com/images/P/0863560237.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0863560237.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0863560237.01.LZZZZZZZ.jpg"
"0674810511";"Six Walks in the Fictional Woods";"Umberto Eco";"1995";"Harvard University Press";"http://images.amazon.com/images/P/0674810511.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0674810511.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0674810511.01.LZZZZZZZ.jpg"
"0151002177";"Animal Farm: A Fairy Story";"George Orwell";"1996";"Harcourt";"http://images.amazon.com/images/P/0151002177.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0151002177.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0151002177.01.LZZZZZZZ.jpg"
"0451458222";"The Summer Tree (The Fionavar Tapestry, Book 1)";"Guy Gavriel Kay";"2001";"Roc";"http://images.amazon.com/images/P/0451458222.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451458222.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451458222.01.LZZZZZZZ.jpg"
"0613072103";"Airframe";"Michael Crichton";"1999";"Sagebrush Bound";"http://images.amazon.com/images/P/0613072103.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0613072103.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0613072103.01.LZZZZZZZ.jpg"
"067945540X";"Lost World";"Michael Crichton";"1997";"Alfred A. Knopf";"http://images.amazon.com/images/P/067945540X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/067945540X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/067945540X.01.LZZZZZZZ.jpg"
"0618002243";"The Return of the King (The Lord of The Rings, Part 3)";"J. R. R. Tolkien";"1999";"Houghton Mifflin Company";"http://images.amazon.com/images/P/0618002243.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0618002243.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0618002243.01.LZZZZZZZ.jpg"
"0618002235";"The Two Towers (The Lord of the Rings, Part 2)";"J. R. R. Tolkien";"1999";"Houghton Mifflin Company";"http://images.amazon.com/images/P/0618002235.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0618002235.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0618002235.01.LZZZZZZZ.jpg"
"0618002227";"The Fellowship of the Ring (The Lord of the Rings, Part 1)";"J. R. R. Tolkien";"1999";"Houghton Mifflin Company";"http://images.amazon.com/images/P/0618002227.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0618002227.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0618002227.01.LZZZZZZZ.jpg"
"0001047973";"Brave New World";"Aldous Huxley";"1999";"Trafalgar Square Publishing";"http://images.amazon.com/images/P/0001047973.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0001047973.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0001047973.01.LZZZZZZZ.jpg"
"0452262933";"1984";"George Orwell";"1983";"Plume Books";"http://images.amazon.com/images/P/0452262933.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0452262933.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0452262933.01.LZZZZZZZ.jpg"
"0684838087";"Weird Like Us : My Bohemian America";"Ann Powers";"2000";"Simon &amp; Schuster";"http://images.amazon.com/images/P/0684838087.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0684838087.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0684838087.01.LZZZZZZZ.jpg"
"0517488906";"Alices Adventures In Wonderland";"Lewis Carroll";"1986";"Random House Value Publishing";"http://images.amazon.com/images/P/0517488906.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0517488906.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0517488906.01.LZZZZZZZ.jpg"
"0679740678";"The Man in the High Castle";"PHILIP K. DICK";"1992";"Vintage";"http://images.amazon.com/images/P/0679740678.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679740678.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679740678.01.LZZZZZZZ.jpg"
"0330346520";"Hollywood Lies";"David Ambrose";"1998";"Pan Macmillan";"http://images.amazon.com/images/P/0330346520.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0330346520.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0330346520.01.LZZZZZZZ.jpg"
"0679735747";"Walden (Vintage Books/the Library of America)";"HENRY DAVID THOREAU";"1991";"Vintage";"http://images.amazon.com/images/P/0679735747.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679735747.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679735747.01.LZZZZZZZ.jpg"
"8481642622";"Liberacion Animal";"Peter Singer";"2001";"Trotta";"http://images.amazon.com/images/P/8481642622.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/8481642622.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/8481642622.01.LZZZZZZZ.jpg"
"0060294884";"The Paper Doorway : Funny Verse and Nothing Worse";"Dean Koontz";"2001";"HarperCollins";"http://images.amazon.com/images/P/0060294884.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060294884.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060294884.01.LZZZZZZZ.jpg"
"0440206324";"The Island";"Gary Paulsen";"1990";"Laure Leaf";"http://images.amazon.com/images/P/0440206324.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0440206324.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0440206324.01.LZZZZZZZ.jpg"
"0812536304";"Mysteries of Bizarre Animals and Freaks of Nature (Strange Unsolved Mysteries)";"Phyllis Raybin Emert";"1994";"Tor Books";"http://images.amazon.com/images/P/0812536304.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0812536304.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0812536304.01.LZZZZZZZ.jpg"
"3404612493";"Drau�?�?en. ( Erfahrungen).";"Ursula Burkowski";"1992";"L�?¼bbe";"http://images.amazon.com/images/P/3404612493.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3404612493.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3404612493.01.LZZZZZZZ.jpg"
"344242528X";"Philadelphia";"Davis Christopher";"0";"Wilhelm Goldmann Verlag GmbH";"http://images.amazon.com/images/P/344242528X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/344242528X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/344242528X.01.LZZZZZZZ.jpg"
"006447108X";"The Last Battle";"C. S. Lewis";"1994";"HarperCollins";"http://images.amazon.com/images/P/006447108X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/006447108X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/006447108X.01.LZZZZZZZ.jpg"
"0451409973";"Julie and Romeo: A Novel";"Jeanne Ray";"2001";"Onyx Books";"http://images.amazon.com/images/P/0451409973.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451409973.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451409973.01.LZZZZZZZ.jpg"
"0821773712";"Autumn Leaves";"Annie Smith";"2003";"Zebra Books";"http://images.amazon.com/images/P/0821773712.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0821773712.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0821773712.01.LZZZZZZZ.jpg"
"0590477390";"Why I'm Afraid of Bees (Goosebumps, No 17)";"R. L. Stine";"1995";"Scholastic";"http://images.amazon.com/images/P/0590477390.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0590477390.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0590477390.01.LZZZZZZZ.jpg"
"0345368622";"Wild Jasmine";"Bertrice Small";"1992";"Ballantine Books";"http://images.amazon.com/images/P/0345368622.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345368622.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345368622.01.LZZZZZZZ.jpg"
"0380816792";"A Rose in Winter";"Kathleen E. Woodiwiss";"2011";"Harper Mass Market Paperbacks";"http://images.amazon.com/images/P/0380816792.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0380816792.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0380816792.01.LZZZZZZZ.jpg"
"0451404459";"Petals in the Storm (Fallen Angels)";"Mary Jo Putney";"1999";"Topaz";"http://images.amazon.com/images/P/0451404459.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451404459.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451404459.01.LZZZZZZZ.jpg"
"0553577379";"The Perennial Killer (Gardening Mysteries (Paperback))";"Ann Ripley";"2000";"Bantam";"http://images.amazon.com/images/P/0553577379.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553577379.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553577379.01.LZZZZZZZ.jpg"
"0373106939";"No Other Chance";"Avery Thorne";"1984";"Harlequin";"http://images.amazon.com/images/P/0373106939.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373106939.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373106939.01.LZZZZZZZ.jpg"
"0373260024";"In Remembrance Of Rose";"M. R. D. Meek";"1989";"Worldwide Library";"http://images.amazon.com/images/P/0373260024.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373260024.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373260024.01.LZZZZZZZ.jpg"
"0804101507";"Mayflower Madam: The Secret Life of Sydney Biddle Barrows";"Sydney Biddle Barrows";"1987";"Ivy Books";"http://images.amazon.com/images/P/0804101507.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0804101507.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0804101507.01.LZZZZZZZ.jpg"
"0449206610";"Brotherhood of the Rose";"David Morrell";"1991";"Fawcett Books";"http://images.amazon.com/images/P/0449206610.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0449206610.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0449206610.01.LZZZZZZZ.jpg"
"1551660431";"Full Bloom";"Jayne Ann Krentz";"1995";"Mira";"http://images.amazon.com/images/P/1551660431.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1551660431.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1551660431.01.LZZZZZZZ.jpg"
"0887291228";"Langenscheidt's Universal German Dictionary: German-English English-German";"Langenscheidt Staff";"1999";"Langenscheidt Publishers";"http://images.amazon.com/images/P/0887291228.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0887291228.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0887291228.01.LZZZZZZZ.jpg"
"0486428427";"Hans Brinker: Or the Silver Skates (Dover Evergreen Classics)";"Mary Mapes Dodge";"2003";"Dover Publications";"http://images.amazon.com/images/P/0486428427.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0486428427.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0486428427.01.LZZZZZZZ.jpg"
"0345250559";"Flora Sweet";"Jeannie Sakol";"1977";"Ballantine Books";"http://images.amazon.com/images/P/0345250559.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345250559.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345250559.01.LZZZZZZZ.jpg"
"0440209102";"The Rose of Blacksword";"Rexanne Becnel";"1992";"Dell Publishing Company";"http://images.amazon.com/images/P/0440209102.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0440209102.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0440209102.01.LZZZZZZZ.jpg"
"0446306177";"Amanda Rose";"Karen Robards";"1984";"Warner Books";"http://images.amazon.com/images/P/0446306177.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0446306177.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0446306177.01.LZZZZZZZ.jpg"
"067187098X";"For the Roses";"Julie Garwood";"1996";"Pocket";"http://images.amazon.com/images/P/067187098X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/067187098X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/067187098X.01.LZZZZZZZ.jpg"
"1557488371";"Flower of the North (Heartsong Presents, # 159)";"Colleen L. Reece";"1995";"Heartsong Presents";"http://images.amazon.com/images/P/1557488371.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1557488371.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1557488371.01.LZZZZZZZ.jpg"
"0671676369";"Lily and the Major";"Linda Lael Miller";"1990";"Pocket";"http://images.amazon.com/images/P/0671676369.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671676369.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671676369.01.LZZZZZZZ.jpg"
"0380844001";"A Rose in Winter";"Kathleen E. Woodiwiss";"1983";"Avon";"http://images.amazon.com/images/P/0380844001.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0380844001.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0380844001.01.LZZZZZZZ.jpg"
"0140620753";"Northanger Abbey (Penguin Popular Classics)";"Jane Austen";"1994";"Penguin Books Ltd";"http://images.amazon.com/images/P/0140620753.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140620753.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140620753.01.LZZZZZZZ.jpg"
"0689714335";"The Cat Who Went to Heaven";"Elizabeth Coatsworth";"1990";"Aladdin";"http://images.amazon.com/images/P/0689714335.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0689714335.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0689714335.01.LZZZZZZZ.jpg"
"1893224201";"Barbs from the Bard";"William Shakespeare";"2001";"New Millenium Pr";"http://images.amazon.com/images/P/1893224201.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1893224201.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1893224201.01.LZZZZZZZ.jpg"
"1892859084";"Webster's New Explorer Spanish-English Dictionary";"Merriam-Webster";"1999";"Federal Street Press";"http://images.amazon.com/images/P/1892859084.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1892859084.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1892859084.01.LZZZZZZZ.jpg"
"1565122321";"The Unexpected Salami: A Novel";"Laurie Gwen Shapiro";"1999";"Algonquin Books of Chapel Hill";"http://images.amazon.com/images/P/1565122321.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1565122321.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1565122321.01.LZZZZZZZ.jpg"
"0064401103";"Heaven to Betsy";"Maud H. Lovelace";"1994";"HarperTrophy";"http://images.amazon.com/images/P/0064401103.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0064401103.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0064401103.01.LZZZZZZZ.jpg"
"0064400980";"Betsy and Tacy Go Downtown (Betsy-Tacy)";"Maud Hart Lovelace";"2000";"HarperTrophy";"http://images.amazon.com/images/P/0064400980.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0064400980.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0064400980.01.LZZZZZZZ.jpg"
"0064400999";"Betsy and Tacy Go Over the Big Hill (Betsy-Tacy)";"Maud Hart Lovelace";"2000";"HarperTrophy";"http://images.amazon.com/images/P/0064400999.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0064400999.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0064400999.01.LZZZZZZZ.jpg"
"0064408582";"Emily of Deep Valley (Deep Valley Book)";"Maud Hart Lovelace";"2000";"HarperTrophy";"http://images.amazon.com/images/P/0064408582.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0064408582.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0064408582.01.LZZZZZZZ.jpg"
"3423126299";"Vogelbeerbaum. Ausgew�?¤hlte Gedichte.";"Marina Zwetajewa";"1999";"Dtv";"http://images.amazon.com/images/P/3423126299.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3423126299.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3423126299.01.LZZZZZZZ.jpg"
